simcell_31,simcell_83,simcell_1,simcell_30,simcell_77,simcell_75,simcell_74,simcell_72,simcell_82,simcell_47,simcell_44,simcell_48,simcell_71,simcell_68	gray
simcell_70	sandybrown
simcell_84	peru
simcell_28	blueviolet
simcell_26	mediumspringgreen
simcell_76	indianred
simcell_73	navy
simcell_50	springgreen
simcell_69	darkblue
simcell_33	darkgray
simcell_81,simcell_78,simcell_66	darkturquoise
simcell_17,simcell_16,simcell_9,simcell_18	palegreen
simcell_56,simcell_37,simcell_61,simcell_60,simcell_59,simcell_62,simcell_55	floralwhite
simcell_51	papayawhip
simcell_79	lightgrey
simcell_80	goldenrod
simcell_20	cornflowerblue
simcell_19	olivedrab
simcell_22	aliceblue
simcell_34	tan
simcell_58,simcell_57	lightcyan
simcell_41	saddlebrown
simcell_52	darkgoldenrod
simcell_53	thistle
simcell_54	honeydew
simcell_40	orange
simcell_64	violet
simcell_63	plum
