simcell_153,simcell_146,simcell_57,simcell_126,simcell_120,simcell_51,simcell_108,simcell_73,simcell_145,simcell_91,simcell_143,simcell_132,simcell_74,simcell_87,simcell_68,simcell_103,simcell_45,simcell_121,simcell_109,simcell_114,simcell_113,simcell_125,simcell_86,simcell_111,simcell_123,simcell_128,simcell_129,simcell_104,simcell_89,simcell_32,simcell_90,simcell_56,simcell_92,simcell_152,simcell_50,simcell_93,simcell_122,simcell_70,simcell_85,simcell_119,simcell_1	gray
simcell_130	mediumslateblue
simcell_61	palevioletred
simcell_30	darkolivegreen
simcell_144	royalblue
simcell_127	darkorange
simcell_112	darkturquoise
simcell_131	lightslategray
simcell_78	orchid
simcell_107	chocolate
simcell_22	lightcoral
simcell_14	lime
simcell_77	yellowgreen
simcell_84	lightskyblue
simcell_110	beige
simcell_20,simcell_19	lawngreen
simcell_59,simcell_58	linen
simcell_71,simcell_72	aquamarine
simcell_95,simcell_49,simcell_94	springgreen
simcell_82,simcell_80,simcell_81,simcell_79	tomato
simcell_116,simcell_115	orangered
simcell_101,simcell_102,simcell_163,simcell_158,simcell_140,simcell_162,simcell_159,simcell_100,simcell_139,simcell_161,simcell_55,simcell_157	darkgray
simcell_118,simcell_147,simcell_148,simcell_151	khaki
simcell_154	mediumorchid
simcell_156	palegoldenrod
simcell_160	seashell
simcell_155	bisque
simcell_133,simcell_134	gold
simcell_99	violet
simcell_149	olive
simcell_150	mediumspringgreen
simcell_135,simcell_136	whitesmoke
simcell_167	salmon
simcell_164,simcell_165,simcell_166	firebrick
simcell_168	mediumvioletred
