Cluster 1	0.4620635137805749
Cluster 2	0.452881531141211
Cluster 3	0.03637828552317539
Cluster 4	0.031437649169212996
Cluster 5	0.004514981529621015
Cluster 6	0.0008057037746461744
Cluster 7	0.0006840881105486386
Cluster 8	0.0006688861525364467
Cluster 9	0.0005928763624754868
Cluster 10	0.0003800489503047993
Cluster 11	0.0003192411182560314
Cluster 12	0.0003192411182560314
Cluster 13	0.00028883720223164746
Cluster 14	0.00028883720223164746
Cluster 15	0.0002584332862072635
Cluster 16	0.00024323132819507152
Cluster 17	0.0002128274121706876
Cluster 18	0.0001976254541584956
Cluster 19	0.0001976254541584956
Cluster 20	0.00018242349614630365
Cluster 21	0.00016722153813411168
Cluster 22	0.00013681762210972773
Cluster 23	0.00012161566409753576
Cluster 24	0.00012161566409753576
Cluster 25	0.00012161566409753576
Cluster 26	0.0001064137060853438
Cluster 27	0.0001064137060853438
Cluster 28	9.121174807315182e-05
Cluster 29	9.121174807315182e-05
Cluster 30	9.121174807315182e-05
Cluster 31	9.121174807315182e-05
Cluster 32	9.121174807315182e-05
Cluster 33	7.600979006095985e-05
Cluster 34	7.600979006095985e-05
Cluster 35	7.600979006095985e-05
Cluster 36	7.600979006095985e-05
Cluster 37	7.600979006095985e-05
Cluster 38	6.080783204876788e-05
Cluster 39	6.080783204876788e-05
Cluster 40	6.080783204876788e-05
Cluster 41	6.080783204876788e-05
Cluster 42	6.080783204876788e-05
Cluster 43	4.560587403657591e-05
Cluster 44	4.560587403657591e-05
Cluster 45	4.560587403657591e-05
Cluster 46	4.560587403657591e-05
Cluster 47	4.560587403657591e-05
Cluster 48	4.560587403657591e-05
Cluster 49	4.560587403657591e-05
Cluster 50	4.560587403657591e-05
Cluster 51	4.560587403657591e-05
Cluster 52	4.560587403657591e-05
Cluster 53	4.560587403657591e-05
Cluster 54	4.560587403657591e-05
Cluster 55	4.560587403657591e-05
Cluster 56	4.560587403657591e-05
Cluster 57	4.560587403657591e-05
Cluster 58	4.560587403657591e-05
Cluster 59	4.560587403657591e-05
Cluster 60	3.040391602438394e-05
Cluster 61	3.040391602438394e-05
Cluster 62	3.040391602438394e-05
Cluster 63	3.040391602438394e-05
Cluster 64	3.040391602438394e-05
Cluster 65	3.040391602438394e-05
Cluster 66	3.040391602438394e-05
Cluster 67	3.040391602438394e-05
Cluster 68	3.040391602438394e-05
Cluster 69	3.040391602438394e-05
Cluster 70	3.040391602438394e-05
Cluster 71	3.040391602438394e-05
Cluster 72	3.040391602438394e-05
Cluster 73	3.040391602438394e-05
Cluster 74	3.040391602438394e-05
Cluster 75	3.040391602438394e-05
Cluster 76	3.040391602438394e-05
Cluster 77	3.040391602438394e-05
Cluster 78	3.040391602438394e-05
Cluster 79	3.040391602438394e-05
Cluster 80	3.040391602438394e-05
Cluster 81	3.040391602438394e-05
Cluster 82	3.040391602438394e-05
Cluster 83	3.040391602438394e-05
Cluster 84	3.040391602438394e-05
Cluster 85	3.040391602438394e-05
Cluster 86	3.040391602438394e-05
Cluster 87	3.040391602438394e-05
Cluster 88	3.040391602438394e-05
Cluster 89	3.040391602438394e-05
Cluster 90	3.040391602438394e-05
Cluster 91	3.040391602438394e-05
Cluster 92	3.040391602438394e-05
Cluster 93	3.040391602438394e-05
Cluster 94	3.040391602438394e-05
Cluster 95	3.040391602438394e-05
Cluster 96	3.040391602438394e-05
Cluster 97	3.040391602438394e-05
Cluster 98	3.040391602438394e-05
Cluster 99	3.040391602438394e-05
Cluster 100	3.040391602438394e-05
Cluster 101	3.040391602438394e-05
Cluster 102	3.040391602438394e-05
Cluster 103	1.520195801219197e-05
Cluster 104	1.520195801219197e-05
Cluster 105	1.520195801219197e-05
Cluster 106	1.520195801219197e-05
Cluster 107	1.520195801219197e-05
Cluster 108	1.520195801219197e-05
Cluster 109	1.520195801219197e-05
Cluster 110	1.520195801219197e-05
Cluster 111	1.520195801219197e-05
Cluster 112	1.520195801219197e-05
Cluster 113	1.520195801219197e-05
Cluster 114	1.520195801219197e-05
Cluster 115	1.520195801219197e-05
Cluster 116	1.520195801219197e-05
Cluster 117	1.520195801219197e-05
Cluster 118	1.520195801219197e-05
Cluster 119	1.520195801219197e-05
Cluster 120	1.520195801219197e-05
Cluster 121	1.520195801219197e-05
Cluster 122	1.520195801219197e-05
Cluster 123	1.520195801219197e-05
Cluster 124	1.520195801219197e-05
Cluster 125	1.520195801219197e-05
Cluster 126	1.520195801219197e-05
Cluster 127	1.520195801219197e-05
Cluster 128	1.520195801219197e-05
Cluster 129	1.520195801219197e-05
Cluster 130	1.520195801219197e-05
Cluster 131	1.520195801219197e-05
Cluster 132	1.520195801219197e-05
Cluster 133	1.520195801219197e-05
Cluster 134	1.520195801219197e-05
Cluster 135	1.520195801219197e-05
Cluster 136	1.520195801219197e-05
Cluster 137	1.520195801219197e-05
Cluster 138	1.520195801219197e-05
Cluster 139	1.520195801219197e-05
Cluster 140	1.520195801219197e-05
Cluster 141	1.520195801219197e-05
Cluster 142	1.520195801219197e-05
Cluster 143	1.520195801219197e-05
Cluster 144	1.520195801219197e-05
Cluster 145	1.520195801219197e-05
Cluster 146	1.520195801219197e-05
Cluster 147	1.520195801219197e-05
Cluster 148	1.520195801219197e-05
Cluster 149	1.520195801219197e-05
Cluster 150	1.520195801219197e-05
Cluster 151	1.520195801219197e-05
Cluster 152	1.520195801219197e-05
Cluster 153	1.520195801219197e-05
Cluster 154	1.520195801219197e-05
