simcell_74,simcell_1,simcell_24,simcell_18	gray
simcell_75	mediumblue
simcell_37	mediumslateblue
simcell_76	aliceblue
simcell_48	purple
simcell_82,simcell_83	seagreen
simcell_8	orange
simcell_16	rosybrown
simcell_4	mediumspringgreen
simcell_50,simcell_31,simcell_49,simcell_52	lightskyblue
simcell_77	orangered
simcell_26	salmon
simcell_47	lavender
simcell_66	mistyrose
simcell_20	amethyst
simcell_39	magenta
simcell_38	fuchsia
simcell_61	blanchedalmond
simcell_78	steelblue
simcell_81	snow
simcell_62,simcell_64	springgreen
simcell_10	maroon
simcell_42,simcell_71	darkorange
simcell_51	mediumseagreen
simcell_28	mediumorchid
simcell_27	olive
simcell_53,simcell_54	thistle
simcell_15	darksalmon
simcell_79	chartreuse
simcell_80	sandybrown
simcell_63	palevioletred
simcell_70	darkgreen
simcell_69	seashell
simcell_67	mediumpurple
simcell_72,simcell_73	peachpuff
simcell_33	pink
simcell_58,simcell_56,simcell_55	papayawhip
simcell_68	darkviolet
simcell_44	cyan
simcell_57	mediumvioletred
