simcell_81,simcell_23,simcell_1,simcell_80,simcell_53	gray
simcell_24,simcell_25,simcell_26	saddlebrown
simcell_41,simcell_51,simcell_42,simcell_40,simcell_45,simcell_49,simcell_44,simcell_48	lightsalmon
simcell_31,simcell_67,simcell_68,simcell_62,simcell_70,simcell_63,simcell_61,simcell_64,simcell_71	mediumturquoise
simcell_43	moccasin
simcell_46	cornflowerblue
simcell_47	fuchsia
simcell_50	forestgreen
simcell_21	darkgoldenrod
simcell_60	lemonchiffon
simcell_69	goldenrod
simcell_33	orchid
simcell_56,simcell_54	blanchedalmond
simcell_79,simcell_77,simcell_73,simcell_78	bisque
simcell_82	cornsilk
simcell_66	navajowhite
simcell_83	lightslategray
simcell_29	magenta
simcell_55	gold
simcell_57,simcell_59	tan
simcell_72	teal
simcell_39	darkseagreen
simcell_76,simcell_74	mediumvioletred
simcell_58	pink
simcell_75	midnightblue
