simcell_40,simcell_1,simcell_38,simcell_55,simcell_39,simcell_41,simcell_24,simcell_43	gray
simcell_6	green
simcell_42	peru
simcell_54	oldlace
simcell_44	violet
simcell_78	seashell
simcell_17	turquoise
simcell_12,simcell_33,simcell_66,simcell_58,simcell_60,simcell_65,simcell_59	springgreen
simcell_45	blanchedalmond
simcell_79	yellow
simcell_80	brown
simcell_29	aquamarine
simcell_77,simcell_76,simcell_74,simcell_75,simcell_73	burlywood
simcell_47	skyblue
simcell_57	snow
simcell_56	lightskyblue
simcell_64	plum
simcell_67	orange
simcell_63,simcell_61	midnightblue
simcell_21	goldenrod
simcell_81	thistle
simcell_51	seagreen
simcell_72	gainsboro
simcell_83,simcell_85,simcell_88,simcell_86,simcell_82,simcell_84	cyan
simcell_62	cornflowerblue
simcell_22	blueviolet
simcell_14	hotpink
simcell_71	papayawhip
simcell_87	olivedrab
