simcell_1,simcell_43,simcell_124,simcell_123,simcell_40,simcell_17,simcell_125,simcell_44,simcell_42,simcell_126,simcell_86,simcell_77,simcell_117	gray
simcell_76	fuchsia
simcell_71	mediumblue
simcell_4	skyblue
simcell_20	magenta
simcell_37	mediumorchid
simcell_118	salmon
simcell_148	midnightblue
simcell_122	snow
simcell_41	hotpink
simcell_149	seagreen
simcell_72	cadetblue
simcell_75	deeppink
simcell_26	darkmagenta
simcell_54,simcell_53	mediumpurple
simcell_120,simcell_119	darksalmon
simcell_154,simcell_155	olivedrab
simcell_95,simcell_137	amethyst
simcell_128,simcell_130,simcell_129,simcell_127	brown
simcell_134,simcell_135,simcell_157,simcell_156	cornflowerblue
simcell_22	whitesmoke
simcell_16	goldenrod
simcell_99	tan
simcell_167,simcell_162,simcell_163,simcell_164,simcell_161,simcell_165,simcell_166	whitesmoke
simcell_107,simcell_108,simcell_66,simcell_58,simcell_67,simcell_65	seashell
simcell_159	chocolate
simcell_47	darkseagreen
simcell_48	springgreen
simcell_78,simcell_79	lightpink
simcell_80,simcell_82,simcell_81	palevioletred
simcell_98	steelblue
simcell_140,simcell_141,simcell_139,simcell_97,simcell_138	antiquewhite
simcell_153	lightsalmon
simcell_160	orchid
simcell_64,simcell_114,simcell_63,simcell_113	mediumturquoise
simcell_33	lemonchiffon
simcell_106,simcell_101,simcell_100,simcell_103,simcell_102,simcell_105	peru
simcell_142,simcell_144,simcell_112,simcell_143,simcell_146,simcell_147,simcell_61,simcell_145,simcell_110	wheat
simcell_158	saddlebrown
simcell_87	darkkhaki
simcell_88	royalblue
simcell_89	lightsteelblue
simcell_90	azure
simcell_91	darkgreen
simcell_115,simcell_70	paleturquoise
simcell_104	mediumspringgreen
simcell_69	ivory
simcell_116	turquoise
