simcell_28,simcell_60,simcell_35,simcell_1,simcell_59,simcell_33,simcell_29	gray
simcell_34	slategray
simcell_58,simcell_57	maroon
simcell_30	midnightblue
simcell_61,simcell_64,simcell_63	lawngreen
simcell_76,simcell_78,simcell_77,simcell_54,simcell_75	mediumseagreen
simcell_50,simcell_49,simcell_84,simcell_36,simcell_38,simcell_74,simcell_51,simcell_47,simcell_39,simcell_48	lightcoral
simcell_31	orangered
simcell_62	darkseagreen
simcell_56	papayawhip
simcell_13	violet
simcell_79	linen
simcell_72	tomato
simcell_86	palegoldenrod
simcell_85	magenta
simcell_37	olivedrab
simcell_87	darkslateblue
simcell_40	lightblue
simcell_71	snow
simcell_81,simcell_83,simcell_82	sandybrown
simcell_67,simcell_66,simcell_65,simcell_43	darkgray
simcell_80	lavender
simcell_69	mediumaquamarine
simcell_42	ghostwhite
