simcell_48,simcell_82,simcell_70,simcell_76,simcell_78,simcell_45,simcell_43,simcell_75,simcell_73,simcell_77,simcell_44,simcell_81,simcell_35,simcell_1,simcell_67,simcell_80,simcell_65,simcell_36,simcell_83,simcell_74	gray
simcell_71	magenta
simcell_79	darkred
simcell_47	mediumaquamarine
simcell_23	steelblue
simcell_69	lavender
simcell_72	orchid
simcell_32	cyan
simcell_68	ivory
simcell_46	chartreuse
simcell_40	palegoldenrod
simcell_62,simcell_61	darkseagreen
simcell_33	mediumslateblue
simcell_11	sandybrown
simcell_58,simcell_38	thistle
simcell_55,simcell_53,simcell_16	papayawhip
simcell_34	olivedrab
simcell_10	teal
simcell_9	royalblue
simcell_60	navajowhite
simcell_59	midnightblue
simcell_54	whitesmoke
simcell_52	cornsilk
simcell_50,simcell_28,simcell_51,simcell_27	indianred
simcell_49	darkslateblue
