simcell_71,simcell_1,simcell_21,simcell_50,simcell_73,simcell_25,simcell_70,simcell_82,simcell_81,simcell_45	gray
simcell_43	magenta
simcell_83	indianred
simcell_44	lightgrey
simcell_72	crimson
simcell_52,simcell_51	darkorange
simcell_53	beige
simcell_57,simcell_56	greenyellow
simcell_48	lavenderblush
simcell_40,simcell_65,simcell_66,simcell_67,simcell_68,simcell_37,simcell_38	lemonchiffon
simcell_54	lightseagreen
simcell_55	silver
simcell_78,simcell_80	darkkhaki
simcell_74,simcell_77	dodgerblue
simcell_69	snow
simcell_39	darkturquoise
simcell_19	aquamarine
simcell_32	darkslategray
simcell_34,simcell_33	mediumslateblue
simcell_36,simcell_35	darkgoldenrod
simcell_61,simcell_62,simcell_64,simcell_63	seagreen
simcell_79	deeppink
simcell_75	peru
simcell_76	rosybrown
simcell_60,simcell_58,simcell_59	aqua
