simcell_28,simcell_43,simcell_49,simcell_47,simcell_26,simcell_12,simcell_22,simcell_52,simcell_42,simcell_44,simcell_50,simcell_45,simcell_1	gray
simcell_46	antiquewhite
simcell_48	lightsalmon
simcell_51	palevioletred
simcell_23	lightpink
simcell_14	goldenrod
simcell_56	darkviolet
simcell_75,simcell_74,simcell_73	mediumaquamarine
simcell_81,simcell_79,simcell_41,simcell_80,simcell_83	limegreen
simcell_58,simcell_59,simcell_57,simcell_60	olivedrab
simcell_20,simcell_38,simcell_67,simcell_39,simcell_37	tan
simcell_13	azure
simcell_55	khaki
simcell_76	cornflowerblue
simcell_82	indigo
simcell_63,simcell_62	sienna
simcell_70	hotpink
simcell_69	brown
simcell_68	cadetblue
simcell_77,simcell_78	plum
simcell_64,simcell_34,simcell_65	orangered
simcell_61	darkgreen
