simcell_37,simcell_77,simcell_11,simcell_49,simcell_56,simcell_78,simcell_10,simcell_50,simcell_63,simcell_1,simcell_12,simcell_75,simcell_81,simcell_36,simcell_76,simcell_74,simcell_82,simcell_47,simcell_57,simcell_55,simcell_48	gray
simcell_62	salmon
simcell_54	mintcream
simcell_13	rosybrown
simcell_61	mediumaquamarine
simcell_59,simcell_58	darkseagreen
simcell_71,simcell_69,simcell_44,simcell_70,simcell_25,simcell_27,simcell_68	mediumorchid
simcell_60	slategray
simcell_72	forestgreen
simcell_17	blanchedalmond
simcell_26	mediumblue
simcell_41,simcell_40	darkgray
simcell_65,simcell_80,simcell_66,simcell_67,simcell_79	lime
simcell_46	oldlace
simcell_45	steelblue
