simcell_66,simcell_32,simcell_17,simcell_65,simcell_1,simcell_41,simcell_40,simcell_31	gray
simcell_39	darkblue
simcell_42	mediumpurple
simcell_78,simcell_77,simcell_29,simcell_64	lavender
simcell_70,simcell_67,simcell_36,simcell_69,simcell_71,simcell_68	pink
simcell_75,simcell_62,simcell_56,simcell_44,simcell_53,simcell_51,simcell_11,simcell_45,simcell_60,simcell_50,simcell_55,simcell_59,simcell_74,simcell_54,simcell_58,simcell_57,simcell_46,simcell_73	rosybrown
simcell_76	orange
simcell_37	lightslategray
simcell_35	darkslateblue
simcell_38	lightcoral
simcell_19	azure
simcell_47	tomato
simcell_61	coral
simcell_52	aqua
simcell_72	papayawhip
simcell_26,simcell_27	snow
simcell_49,simcell_48	maroon
