simcell_75,simcell_89,simcell_59,simcell_90,simcell_77,simcell_53,simcell_50,simcell_52,simcell_67,simcell_66,simcell_73,simcell_76,simcell_46,simcell_72,simcell_1,simcell_29	gray
simcell_12	honeydew
simcell_87	beige
simcell_51	saddlebrown
simcell_74	slateblue
simcell_88	red
simcell_78	lavender
simcell_64	ivory
simcell_69,simcell_68	navajowhite
simcell_27,simcell_26,simcell_16	darkolivegreen
simcell_7	gainsboro
simcell_32	amethyst
simcell_82	oldlace
simcell_10	rosybrown
simcell_42,simcell_43,simcell_38,simcell_40	palegoldenrod
simcell_65	deeppink
simcell_14	lightcoral
simcell_25	lightyellow
simcell_55	cadetblue
simcell_71	dodgerblue
simcell_85,simcell_86	blue
simcell_36,simcell_37	lemonchiffon
simcell_35	darkgoldenrod
simcell_41	darkviolet
simcell_44	tan
simcell_39	darkgray
simcell_24	snow
simcell_70	lightpink
simcell_79,simcell_61	lightskyblue
simcell_80	wheat
