simcell_71,simcell_65,simcell_47,simcell_72,simcell_70,simcell_27,simcell_74,simcell_49,simcell_53,simcell_1,simcell_73,simcell_52	gray
simcell_51	ivory
simcell_26	mediumslateblue
simcell_66	lightgoldenrodyellow
simcell_25	hotpink
simcell_44,simcell_45	mistyrose
simcell_69,simcell_67,simcell_68	maroon
simcell_84,simcell_82,simcell_83,simcell_81	snow
simcell_15,simcell_18,simcell_75,simcell_79,simcell_57,simcell_40,simcell_55,simcell_34,simcell_30,simcell_38,simcell_36,simcell_78,simcell_35,simcell_39,simcell_41,simcell_76,simcell_37,simcell_77	violet
simcell_80	lightgreen
simcell_56	tan
simcell_62	greenyellow
simcell_19	darkturquoise
simcell_58,simcell_32,simcell_59	seagreen
simcell_60	purple
