simcell_28,simcell_77,simcell_76,simcell_55,simcell_20,simcell_48,simcell_27,simcell_37,simcell_19,simcell_1,simcell_75,simcell_36,simcell_33,simcell_79,simcell_29,simcell_21,simcell_78	gray
simcell_56	blueviolet
simcell_17	floralwhite
simcell_34	coral
simcell_13	mediumspringgreen
simcell_35	hotpink
simcell_15	lightslategray
simcell_46,simcell_73,simcell_72,simcell_71	darkturquoise
simcell_52,simcell_53,simcell_49,simcell_50	darkmagenta
simcell_62,simcell_65,simcell_69,simcell_59,simcell_64,simcell_66,simcell_60,simcell_63,simcell_57,simcell_39	yellow
simcell_74	blue
simcell_51	darksalmon
simcell_54	seagreen
simcell_68	antiquewhite
simcell_61	seashell
simcell_58	burlywood
simcell_70	snow
simcell_80,simcell_81	lightgoldenrodyellow
simcell_82	lawngreen
