simcell_45,simcell_11,simcell_79,simcell_50,simcell_44,simcell_8,simcell_49,simcell_48,simcell_78,simcell_81,simcell_80,simcell_47,simcell_46,simcell_1	gray
simcell_82	burlywood
simcell_12	royalblue
simcell_76,simcell_75	mediumspringgreen
simcell_57,simcell_28,simcell_56,simcell_54,simcell_27,simcell_53,simcell_55,simcell_29	lemonchiffon
simcell_64,simcell_40,simcell_71,simcell_36,simcell_72,simcell_61,simcell_65,simcell_73,simcell_63,simcell_70,simcell_66,simcell_60,simcell_68,simcell_67	darksalmon
simcell_77	aquamarine
simcell_51	aliceblue
simcell_52	darkblue
simcell_16,simcell_31	violet
simcell_62	mediumturquoise
simcell_74	lawngreen
simcell_69	darkturquoise
simcell_58,simcell_59	lime
simcell_30	lightcoral
