simcell_57,simcell_26,simcell_56,simcell_5,simcell_55,simcell_58,simcell_27,simcell_1	gray
simcell_54	darksalmon
simcell_28,simcell_30,simcell_31,simcell_29	azure
simcell_15,simcell_59,simcell_33,simcell_60	blanchedalmond
simcell_70,simcell_69,simcell_40,simcell_76,simcell_41,simcell_77	aqua
simcell_38,simcell_68,simcell_61,simcell_67,simcell_63,simcell_62,simcell_35,simcell_64	wheat
simcell_71	darkgray
simcell_45,simcell_44	silver
simcell_85,simcell_75,simcell_84	lightcoral
simcell_43,simcell_81,simcell_83,simcell_82,simcell_80	khaki
simcell_49,simcell_53,simcell_50,simcell_52,simcell_51,simcell_79,simcell_78	papayawhip
simcell_66	tan
simcell_65	palegreen
