simcell_1,simcell_5,simcell_36,simcell_35	gray
simcell_37	purple
simcell_34	mediumblue
simcell_9	palevioletred
simcell_33,simcell_32	lime
simcell_60,simcell_61,simcell_59,simcell_29,simcell_16,simcell_28,simcell_82,simcell_83	orange
simcell_58	aliceblue
simcell_56,simcell_55	coral
simcell_75,simcell_74,simcell_64,simcell_49,simcell_73,simcell_72,simcell_40,simcell_50,simcell_53,simcell_66,simcell_62,simcell_76,simcell_63,simcell_65,simcell_71,simcell_52,simcell_26,simcell_67,simcell_48,simcell_51	tan
simcell_80,simcell_81	chocolate
simcell_46	dimgray
simcell_42,simcell_41	lightsteelblue
simcell_69,simcell_68,simcell_70	springgreen
simcell_79,simcell_78,simcell_77	cornflowerblue
