simcell_47,simcell_24,simcell_28,simcell_22,simcell_29,simcell_30,simcell_48,simcell_45,simcell_51,simcell_46,simcell_1,simcell_32,simcell_31,simcell_52,simcell_53,simcell_25,simcell_23	gray
simcell_49	palevioletred
simcell_50	darkslategray
simcell_87,simcell_73,simcell_76,simcell_74,simcell_86	ghostwhite
simcell_56,simcell_64,simcell_70,simcell_83,simcell_54,simcell_78,simcell_34,simcell_67,simcell_69,simcell_77,simcell_81,simcell_55,simcell_82	green
simcell_44	blanchedalmond
simcell_75	deeppink
simcell_85,simcell_84	mediumspringgreen
simcell_79	yellowgreen
simcell_68	moccasin
simcell_36	firebrick
simcell_80	paleturquoise
simcell_59,simcell_57,simcell_58	crimson
simcell_61,simcell_62	tan
simcell_60	yellow
