simcell_52,simcell_56,simcell_57,simcell_31,simcell_54,simcell_53,simcell_55,simcell_32,simcell_58,simcell_33,simcell_1	gray
simcell_5	beige
simcell_19	olivedrab
simcell_25,simcell_13,simcell_14	lightgrey
simcell_40,simcell_65,simcell_42,simcell_66,simcell_62,simcell_41,simcell_64,simcell_61	blueviolet
simcell_69,simcell_73,simcell_72,simcell_70,simcell_68,simcell_71,simcell_67	lightblue
simcell_34,simcell_35	orchid
simcell_24	steelblue
simcell_63	tan
simcell_43,simcell_44	orange
simcell_60,simcell_59	blue
simcell_79,simcell_77	palevioletred
simcell_76,simcell_74,simcell_75	turquoise
simcell_80,simcell_81,simcell_51	aqua
simcell_37	dimgray
simcell_78	palegreen
simcell_82	teal
simcell_83	linen
