simcell_1,simcell_51,simcell_62,simcell_25,simcell_30,simcell_53,simcell_47,simcell_36,simcell_72,simcell_54,simcell_71,simcell_68,simcell_37,simcell_26,simcell_74,simcell_21,simcell_66,simcell_52,simcell_46,simcell_50,simcell_45,simcell_67,simcell_63,simcell_24,simcell_64,simcell_48,simcell_65,simcell_80	gray
simcell_70	plum
simcell_16	lightslategray
simcell_10	orchid
simcell_69	mediumslateblue
simcell_81	oldlace
simcell_49	slategray
simcell_44	lavenderblush
simcell_73	red
simcell_34,simcell_35	teal
simcell_60,simcell_61,simcell_59	lightsteelblue
simcell_57,simcell_56,simcell_58	pink
simcell_75,simcell_77,simcell_76,simcell_78,simcell_42	olive
simcell_55	lightseagreen
simcell_79	ghostwhite
